job_id,title,company,location,source,posted_date,employment_type,experience_level,salary_min,salary_max,salary_currency,skills_raw,description,url,scraped_at
RoHiAp_5oksJMBrVAAAAAA==,Landmark Group -  Data Scientist,Lifestyle International Private Limited,Bengaluru,IIM Jobs,,Full–time,,30.0,50.0,,,"Job Role:

- Investigate the feasibility of applying scientific principles and concepts to business problems.

- Develop new algorithms independently to solve well defined retail problems and improve existing algorithms.

- Work with product team to implement new modules, maintain and release production pipelines in timely and responsible manner.

- Develop POCs based on new ideas or technology, popularize new innovations in retail and analytics with internal/external stakeholders.

- Collaborate with Data Engineering, Advisory and Product team to find scope of improvement and drive right processes.

Mandatory Skills:

- Retail Experience & Business Acumen(Even if its 30-50% of overall experience - at least one retail project)

- Experience in optimization projects or Pulp / Gurobipy / LP.

- Classic ML Experience - One model built in sole capacity end to end

- Good SQL / Python Hands on experience (PySpark is a plus)",https://www.iimjobs.com/j/landmark-group-data-scientist-1608978?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:18:32.029644
80kdiTViUoXwJ4o-AAAAAA==,Data Scientist - IV,Glance,Bengaluru,Cutshort,,Full–time,,150.0,150.0,,,"Glance – An InMobi Group Company:

Glance is an AI-first Screen Zero content discovery platform, and it’s scaled massively in the last few months to one of the largest platforms in India. Glance is a lock-screen first mobile content platform set up within InMobi. The average mobile phone user unlocks their phone >150 times a day. Glance aims to be there, providing visually rich, easy to consume content to entertain and inform mobile users - one unlock at a time. Glance is live on more than 80 millions of mobile phones in India already, and we are only getting started on this journey! We are now into phase 2 of the Glance story - we are going global!

Roposo is part of the Glance family. It is a short video entertainment platform. All the videos created here are user generated (via upload or Roposo creation tools in camera) and there are many communities creating these videos on various themes we call channels. Around 4 million videos are created every month on Roposo and power Roposo channels, some of the channels are - HaHa TV (for comedy videos), News, Beats (for singing/ dance performances) along with a For You (personalized for a user) and Your Feed (for videos of people a user follows).

What’s the Glance family like?

Consistently featured among the “Great Places to Work” in India since 2017, our culture is our true north, enabling us to think big, solve complex challenges and grow with new opportunities. Glanciers are passionate and driven, creative and fun-loving, take ownership and are results-focused. We invite you to free yourself, dream big and chase your passion.

What can we promise? 

We offer an opportunity to have an immediate impact on the company and our products. The work that you shall do will be mission critical for Glance and will be critical for optimizing tech operations, working with highly capable and ambitious peer groups. At Glance, you get food for your body, soul, and mind with daily meals, gym, and yoga classes, cutting-edge training and tools, cocktails at drink cart Thursdays and fun at work on Funky Fridays. We even promise to let you bring your kids and pets to work. 

What you will be doing?

Glance is looking for a Data Scientist who will design and develop processes and systems to analyze high volume, diverse ""big data"" sources using advanced mathematical, statistical, querying, and reporting methods. Will use machine learning techniques and statistical analysis to predict outcomes and behaviors. Interacts with business partners to identify questions for data analysis and experiments. Identifies meaningful insights from large data and metadata sources; interprets and communicates insights and or prepares output from analysis and experiments to business partners.

You will be working with Product leadership, taking high-level objectives and developing solutions that fulfil these requirements. Stakeholder management across Eng, Product and Business teams will be required.

Basic Qualifications:
• Five+ years experience working in a Data Science role
• Extensive experience developing and deploying ML models in real world environments
• Bachelor's degree in Computer Science, Mathematics, Statistics, or other analytical fields
• Exceptional familiarity with Python, Java, Spark or other open-source software with data science libraries
• Experience in advanced math and statistics
• Excellent familiarity with command line linux environment
• Able to understand various data structures and common methods in data transformation
• Experience deploying machine learning models and measuring their impact
• Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.

Preferred Qualifications
• Experience developing recommendation systems
• Experience developing and deploying deep learning models
• Bachelor’s or Master's Degree or PhD that included coursework in statistics, machine learning or data analysis
• Five+ years experience working with Hadoop, a NoSQL Database or other big data infrastructure
• Experience with being actively engaged in data science or other research-oriented position
• You would be comfortable collaborating with cross-functional teams.
• Active personal GitHub account.",https://cutshort.io/job/Data-Scientist-IV-Bengaluru-Bangalore-Glance-QyLuH0IN?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:18:32.029644
oNva6jvmBHsIcWC5AAAAAA==,Lead Data Scientist (GEN AI),IDFC First Bank,Bengaluru,Instahyre,,Full–time,,6.0,10.0,,,"We are looking for a Lead Data Scientist to spearhead AI/ML initiatives and lead a team of data scientists. This role requires deep expertise in Machine Learning, Deep Learning, NLP, Computer Vision, and Generative AI (LLMs), along with strong leadership skills to mentor talent and deliver production-ready solutions that drive business impact. As a Lead Data Scientist, you will manage a high-performing data science team, oversee end-to-end AI solution development, and collaborate with product, engineering, and business teams. You will combine hands-on technical expertise with leadership to ensure the timely and successful delivery of projects across diverse domains, including LLMs, Computer Vision, NLP, and Gen AI.

Responsibilities:
• Lead the design, development, and deployment of advanced AI/ML solutions.
• Provide technical guidance and mentorship to senior/junior data scientists.
• Collaborate with cross-functional stakeholders to identify business opportunities and define AI strategies.
• Manage the complete lifecycle of AI projects - data preparation, model development, validation, deployment, and monitoring.
• Drive applied research and innovation in LLMs, Generative AI, Prompt Engineering, RAG, Vector DBs, and Agentic AI.
• Ensure solutions are scalable, reliable, and compliant with performance and governance standards.
• Establish best practices, frameworks, and accelerators for repeatable AI solution delivery.
• Represent the data science function in strategic discussions with leadership and clients.

Requirements:
• 6-10 years of overall experience in Data Science/AI, with at least 2+ years in a team leadership or mentorship role.
• Strong proficiency in Python, SQL, PyTorch, TensorFlow, Hugging Face, and Langchain.
• Expertise in: Machine Learning & Deep Learning(ANN, CNN, RNN, Transformers).
• Natural Language Processing & Generative AI(LLMs, Prompt Engineering, RAG, Document AI).
• Computer Vision(Object Detection, OCR, Segmentation, Vision Transformers).
• Experience with cloud platforms(AWS, Azure, GCP) and containerization tools (Docker).
• Hands-on experience in delivering production-grade AI systems.
• Strong stakeholder management, communication, and problem-solving skills.
• Exposure to BFSI, Telecom, or SaaS domains.
• Experience with ETL, Spark, and Databricks data engineering workflows.
• Contributions to open-source AI/ML projects or published research.
• Startup/innovation experience in building AI-first products.",https://www.instahyre.com/job-390254-lead-data-scientist-gen-ai-at-idfc-first-bank-bangalore/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:18:32.029644
YO1FMtYbI0kB2d6GAAAAAA==,Data Scientist (Gen AI/Agent AI),Brillio,Bengaluru,Foundit,,Full–time,,8.0,12.0,,,"The ideal candidate is passionate about learning, data, scalability, and agility. You'll bring your strong collaboration skills and machine learning expertise to the table, diving into complex data sets to ask the right questions and uncover the most valuable insights. If you love turning data into actionable intelligence, this role is for you!

Primary Skills

We are looking for a Senior Data Scientist (ML Engineer) for one of our Data Science projects.

About Role:

Experience 8 to 12 years

Location- Bangalore/Hyderabad/Pune/Gurgaon/Chennai

Notice- 15 days / 30 days.

Key skills: ML Engineer + Pyspark + Azure/GCP (someone having exp or knows or is ready to learn and work on MLOps)

Job Description: Senior Data Scientist (ML Engineer)
• We are seeking a Machine Learning Engineer with a strong Data Science background to join our dynamic team. The ideal candidate is a tech-savvy, hands-on professional with experience in GCP (preferred) or Azure, capable of working on advanced Spark pipelines and optimizing ML workflows and interested to work on MLOps or having a prior experience with MLOps.

Key Responsibilities
• Design and optimize ML models and data pipelines.
• Translate business problems into data science solutions.
• Validate OKRs against statistical measures and drive technical decisions.
• Leverage advanced analytical tools for insight generation and storytelling.
• Collaborate across teams to solve complex business challenges.

Primary Skills:
• Strong communication and articulation (vocal & written).
• Technical decision-making and problem-solving.
• Data wrangling, design thinking, and business acumen.
• Proficiency in Excel VBA and Data Storytelling.
• High data literacy and curiosity.

Secondary Skills
• Familiarity with Azure and GCP App Engine.

Specialization
• Data Science Foundation: AI/ML Engineer

Job requirements
• Looking for ML Engineer with Data Science background.
• Tech savvy, hands-on person with experience working on GCP (preferred) and/or Azure
• Should have experience with Spark, tuning pipeline, and ML aspects

Why should you apply for this role

As Brillio continues to gain momentum as a trusted partner for our clients in their digital transformation journey, we strive to set new benchmarks for speed and value creation. The DI team at Brillio is at the forefront of leading this charge by reimagining and executing how we structure, sell and deliver our services to better serve our clients.

DAE: https://www.brillio.com/services/data-and-ai/

Know what it's like to work and grow at Brillio: https://www.brillio.com/join-us/

Equal Employment Opportunity Declaration

Brillio is an equal opportunity employer to all, regardless of age, ancestry, colour, disability (mental and physical), exercising the right to family care and medical leave, gender, gender expression, gender identity, genetic information, marital status, medical condition, military or veteran status, national origin, political affiliation, race, religious creed, sex (includes pregnancy, childbirth, breastfeeding, and related medical conditions), and sexual orientation.

Know what it's like to work and grow at Brillio: https://www.brillio.com/",https://www.foundit.in/job/data-scientist-gen-ai-agent-ai-brillio-bengaluru-bangalore-38148417?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:18:32.029644
g9j9B5NnX-gq_5tJAAAAAA==,Lead Data Scientist (5 to 8 years),Citi Bank,Bengaluru,Talent500,,Full–time,,5.0,8.0,,,"What do we do? The TTS Analytics team provides analytical insights to the Product, Pricing, Client Experience and Sales functions within the global Treasury & Trade Services business. The team works on business problems focused on enhancing client experience, driving acquisitions, cross-sell and revenue growth. The team extracts relevant insights, identifies business opportunities, converts business problems into analytical frameworks, uses big data tools and AI/ML techniques to drive data driven business outcomes in collaboration with business and product partners. ROLE DESCRIPTION The role will be Spec Analytics Intmd Analyst (C11) in the TTS Analytics team The role will report to the AVP or VP leading the team. The role will involve working on Multiple analyses through the year on business problems across the client experience for the TTS business This will involve leveraging multiple analytical approaches, tools and techniques, working on multiple data sources (unstructured data like emails, call transcripts, etc., client profile & engagement data, transactions & revenue data, digital data, etc.) to provide data driven insights to business partners and functional stakeholders As a key contributor to ideation on analytical projects to tackle strategic business priorities The role will require endless curiosity, as ambiguity and open-ended questions are a core part of the team's work Incumbents work with large and complex data sets (both internal and external data) to evaluate, recommend, and support the implementation of business strategies. Identifies and compiles data sets using a variety of tools (e.g. SQL, PySpark, Snowflake) to help predict, improve, and measure the success of key business outcomes. Responsible for documenting data requirements, data collection / processing / cleaning, and exploratory data analysis; which may include utilizing statistical models / algorithms and data visualization techniques Appropriately assess risk when business decisions are made, demonstrating particular consideration for the firm's reputation and safeguarding Citigroup, its clients and assets, by driving compliance with applicable laws, rules and regulations, adhering to Policy, applying sound ethical judgment regarding personal behavior, conduct and business practices, and escalating, managing and reporting control issues with transparency. Ability to build partnerships with cross-function leaders. QUALIFICATIONS Experience: 5-8 years of relevant experience in data science. Must have substantial experience in: Identifying and resolving business problems (around client experience and operations) preferably in the financial services industry Utilizing text data to derive business value by leveraging different NLP (mid to expert level prior experience is a must) and LLM. Leveraging and developing analytical tools and methods to identify patterns, trends and outliers in data Applying ML, DL and Gen AI techniques for a wide range of business problems Working with data from different sources, with different complexities, both structured and unstructured Have worked on Python and SQL extensively Good to have: Prior working experience in Customer experience domain (Analysis involving deep dive into CSAT, NPS, Survey feedbacks etc.) Have worked on developing Agentic AI solution Education: Masters (preferred) in Engineering, Technology, Statistics, Economics or similar quantitative disciplines Skills: Analytical Skills: Strong logical reasoning and problem-solving ability Proficient in converting business problems into analytical tasks, and analytical findings into business insights Proficient in formulating analytical methodology, identifying trends and patterns with data Has the ability to work hands-on to retrieve and manipulate data from big data environments Tools and Platforms: Expert knowledge in Python, SQL, PySpark and related tools Proficient in MS Excel, PowerPoint Good to have: Experience with Tableau. Requirements: name: Citi Bank. location: Bangalore, IN. experience: 5 - 10 years. Primary Skills: AI, Analytics, ML, NLP, PySpark, Python, SQL, Sales, Snowflake, Statistics, Survey, Tableau, Treasury, big data, big data tools, collection, data, data science, data sets, data sources, data visualization, exploratory data analysis, financial services, ideation, managing, operations, statistical models, transparency",https://talent500.com/jobs/citibank/lead-data-scientist-5-to-8-years-bangalore-T500_CB_25885398/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:18:43.362778
9mRJ7KJEUatlG8wtAAAAAA==,AI/Data Scientist,Avanciers,Bengaluru,Iitjobs,,Full–time,,3.0,3.0,,,"Python, NLP, Gen AI models, including prompt engineeringCreate and maintain prompt flow, Cloud (MS Azure platform preferred) in an agile SDLC environmentProfile: Data Scientist (Profile: Python back-end engineer - prompt flows & GenAI experience)3+ years of Pyton, NLP experienceExperience in NLP or a related fieldExperience in developing and finetuning Gen AI models, including prompt engineering, finetuning and deploymentCreate and maintain prompt flow pipelines to streamline AI model performance and enhance interaction with LLM-based systems.Experience collecting, developing, and maintaining structured and unstructured data sets for analysis and reportingStrong Programming Experience in Pythona proven track of work experience in cloud (MS Azure platform preferred) in an agile SDLC environment, leveraging modern programming languages, DevOps, and test-driven development.you hold a relevant bachelor's degree or equivalent.you are a strong communicator, fluent in English, from making presentations to technical writing.",https://www.iitjobs.com/job/aidata-scientist-bangalore-ka-india-82312?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:18:43.362778
Bhu25L_KeC3jxrcFAAAAAA==,Jr Data Scientist,Alterna,Bengaluru,Jobaaj,,Full–time,,1.0,1.0,,,"Job DetailsJob Description
Join Altera
a leader in programmable logic technology
as we strive to become the
1 FPGA company
We are looking for a skilled Jr
Data Scientist to develop and deploy production
grade ML pipelines and infrastructure across the enterprise
This is a highly technical
hands
on role focused on building scalable
secure
and maintainable machine learning solutions within the Azure ecosystem
As a member of our Data
Analytics team
you will work closely with other data scientists
ML specialists
and engineering teams to operationalize ML models using modern tooling such as Azure Machine Learning
Dataiku
and Kubeflow
etc
You

ll drive MLOps practices
automate workflows
and help build a foundation for responsible and reliable AI delivery
ResponsibilitiesDesign
build
and maintain automated ML pipelines from data ingestion through model training
validation
deployment
and monitoring using Azure Machine Learning
Kubeflow
and related tools
Deploy and manage machine learning models in production environments using cloud
native technologies like AKS
Azure Kubernetes Service

Azure Functions
and containerized environments
Partner with data scientists to transform experimental models into robust
production
ready systems
ensuring scalability and performance
Drive best practices for model versioning
CI
CD
testing
monitoring
and drift detection using Azure DevOps
Git
and third
party tools
Work with large
scale datasets from enterprise sources using Azure Synapse Analytics
Azure Data Factory
Azure Data Lake
etc
Build integrations with platforms like Dataiku etc
to support collaborative workflows and low
code user interactions while ensuring underlying infrastructure is robust and auditable
Set up monitoring pipelines to track model performance
ensure availability
manage retraining schedules
and respond to production issues
Write clean
modular code with clear documentation
tests
and reusable components for ML workflows
QualificationsBachelor

s or Master

s degree in Computer Science
Engineering
Data Science
or a related field
3
years of hands
on experience developing and deploying machine learning models in production environments
Strong programming skills in Python
with experience in ML libraries such as scikit
learn
TensorFlow
PyTorch
or XGBoost
Proven experience with the Microsoft Azure ecosystem
especially
Azure Machine Learning
AutoML
ML Designer
SDK
Azure Synapse Analytics and Data FactoryAzure Data Lake
Azure DatabricksAzure OpenAI and Cognitive ServicesExperience with MLOps frameworks such as Kubeflow
MLflow
or Azure ML pipelines
Familiarity with CI
CD tools like Azure DevOps
GitHub Actions
or Jenkins for model lifecycle automation
Experience working with APIs
batch and real
time data pipelines
and cloud security practices
Why Join Us
Build and scale real
world ML systems on a modern Azure
based platform
Help shape the AI and ML engineering foundation of a forward
looking organization
Work cross
functionally with experts in data science
software engineering
and operations
Enjoy a collaborative
high
impact environment where innovation is valued and supported
Job TypeRegularShiftShift 1
India
Primary Location
Ecospace 1Additional Locations
Posting StatementAll qualified applicants will receive consideration for employment without regard to race
color
religion
religious creed
sex
national origin
ancestry
age
physical or mental disability
medical condition
genetic information
military and veteran status
marital status
pregnancy
gender
gender expression
gender identity
sexual orientation
or any other characteristic protected by local law
regulation
or ordinance",https://www.jobaaj.com/job/alterna-jr-data-scientist-bengaluru-karnataka-india-3-to-5-years-825949?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:18:43.362778
2YSAv4b1QDJhwNw6AAAAAA==,"Sr. Data Science & AIML, GenAI Lead/Engineer",NTT DATA  Services,Bengaluru,NTT DATA Careers,2025-11-25T00:00:00.000Z,Full–time,,312456.0,312456.0,$,,"Req ID: 312456

NTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now.

We are currently seeking a Sr. Data Science & AIML, GenAI Lead/Engineer to join our team in Bangalore, Karnātaka (IN-KA), India (IN).

Job Duties: Job Title: Data Science & AIML, GenAI Lead/Engineer

Key Responsibilities:

• Develop and implement traditional machine learning algorithms.

• Deploy at least one model in a production environment.

• Write and maintain Python code for data science and machine learning projects.

Minimum Skills Required: Preferred Qualifications:

• Knowledge of Deep Learning (DL) techniques.

• Experience working with Generative AI (GenAI) and Large Language Models (LLM).

• Exposure to Langchain.

​​​​​​​#GenAINTT

About NTT DATA

NTT DATA is a $30 billion trusted global innovator of business and technology services. We serve 75% of the Fortune Global 100 and are committed to helping clients innovate, optimize and transform for long term success. As a Global Top Employer, we have diverse experts in more than 50 countries and a robust partner ecosystem of established and start-up companies. Our services include business and technology consulting, data and artificial intelligence, industry solutions, as well as the development, implementation and management of applications, infrastructure and connectivity. We are one of the leading providers of digital and AI infrastructure in the world. NTT DATA is a part of NTT Group, which invests over $3.6 billion each year in R&D to help organizations and society move confidently and sustainably into the digital future. Visit us at us.nttdata.com

NTT DATA endeavors to make https://us.nttdata.com accessible to any and all users. If you would like to contact us regarding the accessibility of our website or need assistance completing the application process, please contact us at https://us.nttdata.com/en/contact-us. This contact information is for accommodation requests only and cannot be used to inquire about the status of applications. NTT DATA is an equal opportunity employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status. For our EEO Policy Statement, please click here. If you'd like more information on your EEO rights under the law, please click here. For Pay Transparency information, please click here.",https://careers-inc.nttdata.com/job/Bangalore-Sr_-Data-Science-&-AIML%2C-GenAI-LeadEngineer-KA/1259750700/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:18:43.362778
E2rPOAKyc97rCUQVAAAAAA==,Data Scientist-Job ID: ZS0701,EnterpriseMinds,Bengaluru,Cutshort,,Full–time,,701.0,701.0,,,"Job ID: ZS0701

Hi,

We are hiring for Data Scientist for Bangalore.

Req Skills:
• NLP
• ML programming
• Spark
• Model Deployment
• Experience processing unstructured data and building NLP models
• Experience with big data tools pyspark
• Pipeline orchestration using Airflow and model deployment experience is preferred",https://cutshort.io/job/Data-Scientist-Job-ID-ZS0701-Bengaluru-Bangalore-EnterpriseMinds-BP7rLmB5?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:18:43.362778
zH3d7WMHEBsYcnGEAAAAAA==,Application Engineer - Data Science,Innovatily,Bengaluru,Instahyre,,Full–time,,,,,,"Innovatily is seeking a highly skilled and experienced Application Engineer-Data Science with strong hands-on experience in Machine Learning/AI. As part of the team, you will play a crucial role in driving data-driven decision-making and developing cutting-edge artificial intelligence solutions. Your expertise in Python will contribute to the development of innovative algorithms, predictive models, and advanced analytics solutions.

Responsibilities:
• Design, develop, and fine-tune Generative AI models using advanced techniques such as large language models (LLMs), GANs, etc.
• Build scalable Python code for developing, training, and deploying Gen AI models across various use cases, such as natural language processing, computer vision, and content generation.
• Optimize and customize pre-trained Gen AI models (e. g., GPT, BERT, DALLE) for specific applications by leveraging techniques like transfer learning and fine-tuning.
• Integrate Gen AI capabilities into production systems, ensuring efficient deployment, monitoring, and performance optimization.
• Collaborate with cross-functional teams, including software engineers, data scientists, and product managers, to develop AI-driven solutions that align with business objectives.
• Stay informed about cutting-edge advancements in generative AI, foundation models, and related technologies to propose innovative solutions.
• Troubleshoot issues related to model performance, scalability, and integration within live systems.
• Create tools and pipelines to streamline Gen AI workflows, including data pre-processing, model training, and evaluation.
• Document methodologies, models, and processes to ensure effective knowledge sharing and maintainable codebases.
• Advocate for ethical AI practices, ensuring responsible use of generative models.

Requirements:
• Bachelor's or master's degree in Computer Science, Artificial Intelligence, or related fields.
• Proven experience working with Generative AI models, large-scale machine learning frameworks, and deep learning techniques.
• Strong proficiency in Python programming, along with libraries like NumPy, Pandas, and SciPy.
• Expertise in frameworks such as PyTorch, TensorFlow, or Hugging Face Transformers.
• Hands-on experience with pre-trained models like GPT, BERT, Stable Diffusion, or similar, with a focus on customization and deployment.
• Understanding of data structures, algorithms, and deep learning architectures (e. g., transformers, RNNs, CNNs).
• Experience with data visualization tools (e. g., Matplotlib, Seaborn, Plotly) to communicate insights effectively.
• Familiarity with cloud platforms (e. g., AWS, GCP, Azure) for deploying and scaling generative AI models.
• Proficiency in version control systems (e. g., Git) and collaborative development workflows.
• Strong analytical and problem-solving skills, with a focus on solving complex challenges using innovative approaches.
• Excellent communication and teamwork abilities to work effectively in a cross-functional environment.
• Passion for staying at the forefront of Gen AI advancements and applying them to real-world problems.",https://www.instahyre.com/job-340188-application-engineer-data-science-at-innovatily-2-bangalore/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:18:43.362778
MUQQnB5UjS46NB9tAAAAAA==,Data Scientist / ML Ops Engineer,NetApp,Bengaluru,NetApp Careers,2025-11-19T00:00:00.000Z,Full–time,,3.0,5.0,,,"Job Summary

We are looking for a talented and motivated ML Ops Engineer to provide technology leadership in building and maintaining robust machine learning operations (ML Ops) frameworks.
This role will focus on enabling scalable, reliable, and efficient deployment of AI/ML models, ensuring seamless integration between Data Science and production systems.
You will collaborate closely with Data Scientists, ML Engineers, and DevOps teams to operationalize cutting-edge machine learning solutions and optimize the end-to-end ML lifecycle.

Job Requirements

- Design, implement, and maintain ML Ops pipelines for model training, deployment, monitoring, and retraining.
- Collaborate with Data Science teams to transition models from research to production.
- Automate workflows for data ingestion, feature engineering, and model evaluation.
- Ensure scalability, reliability, and performance of deployed ML systems.
- Implement monitoring tools to track model performance and detect drift.
- Stay informed about best practices in ML Ops, Data Science, and cloud-native deployments.

- 3–5 years of experience in Data Science and Machine Learning, with strong exposure to ML Ops practices.
- Proficiency in Python and ML frameworks (TensorFlow, PyTorch, Scikit-learn).
- Experience with ML Ops tools (MLflow, Kubeflow, Airflow, SageMaker, Vertex AI, etc.).
- Strong understanding of CI/CD pipelines and containerization (Docker, Kubernetes).
- Knowledge of cloud platforms (AWS, Azure, GCP) for ML deployment.
- Familiarity with data processing tools (Spark, Pandas, etc.).

Education

- Bachelor’s or Master’s degree in Computer Science, Data Science, or related field.
- Experience with monitoring and logging tools for ML models.
- Exposure to Generative AI model deployment (optional but nice to have).

At NetApp, we embrace a hybrid working environment designed to strengthen connection, collaboration, and culture for all employees. This means that most roles will have some level of in-office and/or in-person expectations, which will be shared during the recruitment process.

Equal Opportunity Employer:

NetApp is firmly committed to Equal Employment Opportunity (EEO) and to compliance with all laws that prohibit employment discrimination based on age, race, color, gender, sexual orientation, gender identity, national origin, religion, disability or genetic information, pregnancy, and any protected classification.

Why NetApp?

We are all about helping customers turn challenges into business opportunity. It starts with bringing new thinking to age-old problems, like how to use data most effectively to run better - but also to innovate. We tailor our approach to the customer's unique needs with a combination of fresh thinking and proven approaches.

We enable a healthy work-life balance. Our volunteer time off program is best in class, offering employees 40 hours of paid time off each year to volunteer with their favourite organizations. We provide comprehensive benefits, including health care, life and accident plans, emotional support resources for you and your family, legal services, and financial savings programs to help you plan for your future. We support professional and personal growth through educational assistance and provide access to various discounts and perks to enhance your overall quality of life.

If you want to help us build knowledge and solve big problems, let's talk.",https://careers.netapp.com/job/bengaluru/data-scientist-ml-ops-engineer/27600/88643473808?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:18:43.362778
L-87wg4TNFiOkKt8AAAAAA==,Business Data Scientist – Advanced Analytics,Magna International,Bengaluru,LinkedIn,2025-11-25T00:00:00.000Z,Full–time,,4.0,6.0,,,"Job descriptions may display in multiple languages based on your language selection.

What We Offer

At Magna, you can expect an engaging and dynamic environment where you can help to develop industry-leading automotive technologies. We invest in our employees, providing them with the support and resources they need to succeed. As a member of our global team, you can expect exciting, varied responsibilities as well as a wide range of development prospects. Because we believe that your career path should be as unique as you are.

Group Summary

Magna is more than one of the world’s largest suppliers in the automotive space. We are a mobility technology company built to innovate, with a global, entrepreneurial-minded team. With 65+ years of expertise, our ecosystem of interconnected products combined with our complete vehicle expertise uniquely positions us to advance mobility in an expanded transportation landscape.

Job Responsibilities

We are looking for a Data Scientist who can work closely with business stakeholders to design, build, and operationalize advanced forecasting and analytics solutions across various business functions like procurement, sales, finance, treasury, or quality. This role combines classical machine learning with emerging GenAI/LLM techniques to deliver high-impact insights for senior leadership. You will manage models end-to-end, converting strategic business questions into scalable, production-ready solutions that support decision making and early-warning capabilities.

Key Responsibilities
• Collaborate with business teams to translate domain problems (e.g., spend, sales, cash flow, quality trends) into analytical and forecasting use cases.
• Own model development from concept to deployment, including data preparation, feature engineering, model design, testing, and monitoring on Databricks.
• Build time-series, regression, anomaly detection, and early-warning models for leadership reporting and high-impact business decisions.
• Identify and apply GenAI/LLM approaches—such as narrative generation, scenario simulation, or hybrid modeling—where they bring clear value.
• Work closely with Data Engineering to define data requirements and ensure high-quality, reliable pipelines.
• Communicate analytical outcomes and recommendations in clear business terms for executive stakeholders.
• Apply MLOps practices (MLflow, Model Registry, workflows) for reproducibility and operational robustness.
• Support the maturation of the organization’s AI/ML landscape by contributing patterns, best practices, and model lifecycle improvements.

Required Qualifications
• Bachelor’s or Master’s degree in Data Science, Computer Science, Statistics, Engineering, Economics, or related field.
• 4–6 years of experience in data science with a track record of delivering end-to-end forecasting or business-focused ML solutions.
• Strong proficiency in Python and SQL; experience with Databricks for analytics, ML, and data pipelines.
• Solid grounding in time-series and classical ML methods, with experience deploying models in production environments.
• Strong communication and stakeholder engagement skills, with the ability to collaborate with non-technical business leaders.
• Experience applying MLOps practices (reproducibility, CI/CD, monitoring, lifecycle management).

Preferred Skills
• Experience working with business functions like sales, finance, procurement, treasury, or quality analytics in a manufacturing or enterprise context.
• Familiarity with GenAI/LLM techniques and practical application to business workflows.
• Exposure to product-centric work with cross-functional teams.
• Knowledge of visualization tools such as Power BI or Tableau.
• Understanding of manufacturing, automotive, or large enterprise business processes.

Awareness, Unity, Empowerment

At Magna, we believe that a diverse workforce is critical to our success. That’s why we are proud to be an equal opportunity employer. We hire on the basis of experience and qualifications, and in consideration of job requirements, regardless of, in particular, color, ancestry, religion, gender, origin, sexual orientation, age, citizenship, marital status, disability or gender identity. Magna takes the privacy of your personal information seriously. We discourage you from sending applications via email or traditional mail to comply with GDPR requirements and your local Data Privacy Law.

Worker Type

Regular / Permanent

Group

Magna Corporate",https://in.linkedin.com/jobs/view/business-data-scientist-%E2%80%93-advanced-analytics-at-magna-international-4303957876?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:18:43.362778
